company_name,booking_date,Air,Express,International,Surface,lag_1_Air,lag_7_Air,roll_7_Air,lag_1_Express,lag_7_Express,roll_7_Express,lag_1_International,lag_7_International,roll_7_International,lag_1_Surface,lag_7_Surface,roll_7_Surface,day_of_week,day,month,company_encoded,target_Air,target_Express,target_International,target_Surface
Delhivery,2024-05-26,8,5,3,6,8,5.0,5.714285714285714,5,3.0,4.857142857142857,3,1.0,0.8571428571428571,6,3.0,5.714285714285714,6,26,5,3,6.0,4.0,0.0,6.0
Delhivery,2024-05-27,6,4,0,6,6,3.0,5.857142857142857,4,8.0,5.0,0,0.0,0.7142857142857143,6,8.0,6.142857142857143,0,27,5,3,6.0,1.0,0.0,10.0
Delhivery,2024-05-28,6,1,0,10,6,3.0,6.285714285714286,1,4.0,4.0,0,1.0,0.7142857142857143,10,5.0,6.428571428571429,1,28,5,3,6.0,4.0,2.0,5.0
Delhivery,2024-05-29,6,4,2,5,6,7.0,6.714285714285714,4,4.0,4.0,2,1.0,0.8571428571428571,5,3.0,6.428571428571429,2,29,5,3,7.0,3.0,1.0,10.0
Delhivery,2024-05-30,7,3,1,10,7,5.0,6.714285714285714,3,5.0,3.857142857142857,1,0.0,0.8571428571428571,10,7.0,7.428571428571429,3,30,5,3,6.0,1.0,1.0,12.0
Delhivery,2024-05-31,6,1,1,12,6,9.0,6.857142857142857,1,5.0,3.2857142857142856,1,0.0,1.0,12,8.0,8.142857142857142,4,31,5,3,5.0,6.0,2.0,13.0
Delhivery,2024-06-01,5,6,2,13,5,8.0,6.285714285714286,6,5.0,3.4285714285714284,2,3.0,1.2857142857142858,13,6.0,8.857142857142858,5,1,6,3,6.0,4.0,0.0,4.0
Delhivery,2024-06-02,6,4,0,4,6,6.0,6.0,4,4.0,3.2857142857142856,0,0.0,0.8571428571428571,4,6.0,8.571428571428571,6,2,6,3,5.0,2.0,1.0,5.0
Delhivery,2024-06-03,5,2,1,5,5,6.0,5.857142857142857,2,1.0,3.0,1,0.0,1.0,5,10.0,8.428571428571429,0,3,6,3,9.0,3.0,1.0,5.0
Delhivery,2024-06-04,9,3,1,5,9,6.0,6.285714285714286,3,4.0,3.2857142857142856,1,2.0,1.1428571428571428,5,5.0,7.714285714285714,1,4,6,3,11.0,4.0,0.0,5.0
Delhivery,2024-06-05,11,4,0,5,11,7.0,7.0,4,3.0,3.2857142857142856,0,1.0,0.8571428571428571,5,10.0,7.714285714285714,2,5,6,3,6.0,4.0,1.0,12.0
Delhivery,2024-06-06,6,4,1,12,6,6.0,6.857142857142857,4,1.0,3.4285714285714284,1,1.0,0.8571428571428571,12,12.0,8.0,3,6,6,3,5.0,5.0,0.0,5.0
Delhivery,2024-06-07,5,5,0,5,5,5.0,6.714285714285714,5,6.0,4.0,0,2.0,0.7142857142857143,5,13.0,7.0,4,7,6,3,4.0,4.0,1.0,6.0
Delhivery,2024-06-08,4,4,1,6,4,6.0,6.571428571428571,4,4.0,3.7142857142857144,1,0.0,0.5714285714285714,6,4.0,6.0,5,8,6,3,8.0,6.0,0.0,10.0
Delhivery,2024-06-09,8,6,0,10,8,5.0,6.857142857142857,6,2.0,4.0,0,1.0,0.5714285714285714,10,5.0,6.857142857142857,6,9,6,3,6.0,1.0,2.0,11.0
Delhivery,2024-06-10,6,1,2,11,6,9.0,7.0,1,3.0,3.857142857142857,2,1.0,0.7142857142857143,11,5.0,7.714285714285714,0,10,6,3,4.0,3.0,0.0,3.0
Delhivery,2024-06-11,4,3,0,3,4,11.0,6.285714285714286,3,4.0,3.857142857142857,0,0.0,0.5714285714285714,3,5.0,7.428571428571429,1,11,6,3,3.0,4.0,0.0,13.0
Delhivery,2024-06-12,3,4,0,13,3,6.0,5.142857142857143,4,4.0,3.857142857142857,0,1.0,0.5714285714285714,13,12.0,8.571428571428571,2,12,6,3,8.0,3.0,1.0,4.0
Delhivery,2024-06-13,8,3,1,4,8,5.0,5.428571428571429,3,5.0,3.7142857142857144,1,0.0,0.5714285714285714,4,5.0,7.428571428571429,3,13,6,3,5.0,2.0,0.0,7.0
Delhivery,2024-06-14,5,2,0,7,5,4.0,5.428571428571429,2,4.0,3.2857142857142856,0,1.0,0.5714285714285714,7,6.0,7.714285714285714,4,14,6,3,3.0,6.0,1.0,6.0
Delhivery,2024-06-15,3,6,1,6,3,8.0,5.285714285714286,6,6.0,3.5714285714285716,1,0.0,0.5714285714285714,6,10.0,7.714285714285714,5,15,6,3,10.0,5.0,3.0,7.0
Delhivery,2024-06-16,10,5,3,7,10,6.0,5.571428571428571,5,1.0,3.4285714285714284,3,2.0,1.0,7,11.0,7.285714285714286,6,16,6,3,5.0,3.0,1.0,10.0
Delhivery,2024-06-17,5,3,1,10,5,4.0,5.428571428571429,3,3.0,3.7142857142857144,1,0.0,0.8571428571428571,10,3.0,7.142857142857143,0,17,6,3,5.0,7.0,0.0,11.0
Delhivery,2024-06-18,5,7,0,11,5,3.0,5.571428571428571,7,4.0,4.285714285714286,0,0.0,0.8571428571428571,11,13.0,8.285714285714286,1,18,6,3,4.0,5.0,0.0,4.0
Delhivery,2024-06-19,4,5,0,4,4,8.0,5.714285714285714,5,3.0,4.428571428571429,0,1.0,0.8571428571428571,4,4.0,7.0,2,19,6,3,3.0,1.0,2.0,8.0
Delhivery,2024-06-20,3,1,2,8,3,5.0,5.0,1,2.0,4.142857142857143,2,0.0,1.0,8,7.0,7.571428571428571,3,20,6,3,6.0,3.0,2.0,6.0
Delhivery,2024-06-21,6,3,2,6,6,3.0,5.142857142857143,3,6.0,4.285714285714286,2,1.0,1.2857142857142858,6,6.0,7.428571428571429,4,21,6,3,3.0,8.0,1.0,11.0
Delhivery,2024-06-22,3,8,1,11,3,10.0,5.142857142857143,8,5.0,4.571428571428571,1,3.0,1.2857142857142858,11,7.0,8.142857142857142,5,22,6,3,9.0,0.0,0.0,7.0
Delhivery,2024-06-23,9,0,0,7,9,5.0,5.0,0,3.0,3.857142857142857,0,1.0,0.8571428571428571,7,10.0,8.142857142857142,6,23,6,3,7.0,1.0,2.0,4.0
Delhivery,2024-06-24,7,1,2,4,7,5.0,5.285714285714286,1,7.0,3.5714285714285716,2,0.0,1.0,4,11.0,7.285714285714286,0,24,6,3,3.0,3.0,3.0,8.0
Delhivery,2024-06-25,3,3,3,8,3,4.0,5.0,3,5.0,3.0,3,0.0,1.4285714285714286,8,4.0,6.857142857142857,1,25,6,3,4.0,6.0,1.0,10.0
Delhivery,2024-06-26,4,6,1,10,4,3.0,5.0,6,1.0,3.142857142857143,1,2.0,1.5714285714285714,10,8.0,7.714285714285714,2,26,6,3,9.0,0.0,2.0,8.0
Delhivery,2024-06-27,9,0,2,8,9,6.0,5.857142857142857,0,3.0,3.0,2,2.0,1.5714285714285714,8,6.0,7.714285714285714,3,27,6,3,7.0,3.0,0.0,6.0
Delhivery,2024-06-28,7,3,0,6,7,3.0,6.0,3,8.0,3.0,0,1.0,1.2857142857142858,6,11.0,7.714285714285714,4,28,6,3,8.0,4.0,0.0,10.0
Delhivery,2024-06-29,8,4,0,10,8,9.0,6.714285714285714,4,0.0,2.4285714285714284,0,0.0,1.1428571428571428,10,7.0,7.571428571428571,5,29,6,3,3.0,2.0,3.0,10.0
Delhivery,2024-06-30,3,2,3,10,3,7.0,5.857142857142857,2,1.0,2.7142857142857144,3,2.0,1.5714285714285714,10,4.0,8.0,6,30,6,3,7.0,1.0,0.0,10.0
Delhivery,2024-07-01,7,1,0,10,7,3.0,5.857142857142857,1,3.0,2.7142857142857144,0,3.0,1.2857142857142858,10,8.0,8.857142857142858,0,1,7,3,7.0,6.0,2.0,6.0
Delhivery,2024-07-02,7,6,2,6,7,4.0,6.428571428571429,6,6.0,3.142857142857143,2,1.0,1.1428571428571428,6,10.0,8.571428571428571,1,2,7,3,7.0,7.0,0.0,4.0
Delhivery,2024-07-03,7,7,0,4,7,9.0,6.857142857142857,7,0.0,3.2857142857142856,0,2.0,1.0,4,8.0,7.714285714285714,2,3,7,3,4.0,4.0,0.0,6.0
Delhivery,2024-07-04,4,4,0,6,4,7.0,6.142857142857143,4,3.0,3.857142857142857,0,0.0,0.7142857142857143,6,6.0,7.428571428571429,3,4,7,3,8.0,4.0,1.0,6.0
Delhivery,2024-07-05,8,4,1,6,8,8.0,6.285714285714286,4,4.0,4.0,1,0.0,0.8571428571428571,6,10.0,7.428571428571429,4,5,7,3,4.0,3.0,2.0,7.0
Delhivery,2024-07-06,4,3,2,7,4,3.0,5.714285714285714,3,2.0,3.857142857142857,2,3.0,1.1428571428571428,7,10.0,7.0,5,6,7,3,9.0,4.0,0.0,6.0
Delhivery,2024-07-07,9,4,0,6,9,7.0,6.571428571428571,4,1.0,4.142857142857143,0,0.0,0.7142857142857143,6,10.0,6.428571428571429,6,7,7,3,1.0,1.0,2.0,11.0
Delhivery,2024-07-08,1,1,2,11,1,7.0,5.714285714285714,1,6.0,4.142857142857143,2,2.0,1.0,11,6.0,6.571428571428571,0,8,7,3,5.0,4.0,0.0,14.0
Delhivery,2024-07-09,5,4,0,14,5,7.0,5.428571428571429,4,7.0,3.857142857142857,0,0.0,0.7142857142857143,14,4.0,7.714285714285714,1,9,7,3,10.0,4.0,2.0,10.0
Delhivery,2024-07-10,10,4,2,10,10,4.0,5.857142857142857,4,4.0,3.4285714285714284,2,0.0,1.0,10,6.0,8.571428571428571,2,10,7,3,2.0,4.0,0.0,3.0
Delhivery,2024-07-11,2,4,0,3,2,8.0,5.571428571428571,4,4.0,3.4285714285714284,0,1.0,1.0,3,6.0,8.142857142857142,3,11,7,3,8.0,3.0,1.0,8.0
Delhivery,2024-07-12,8,3,1,8,8,4.0,5.571428571428571,3,3.0,3.2857142857142856,1,2.0,1.0,8,7.0,8.428571428571429,4,12,7,3,10.0,3.0,0.0,12.0
Delhivery,2024-07-13,10,3,0,12,10,9.0,6.428571428571429,3,4.0,3.2857142857142856,0,0.0,0.7142857142857143,12,6.0,9.142857142857142,5,13,7,3,4.0,3.0,2.0,9.0
Delhivery,2024-07-14,4,3,2,9,4,1.0,5.714285714285714,3,1.0,3.142857142857143,2,2.0,1.0,9,11.0,9.571428571428571,6,14,7,3,4.0,7.0,2.0,4.0
Delhivery,2024-07-15,4,7,2,4,4,5.0,6.142857142857143,7,4.0,4.0,2,0.0,1.0,4,14.0,8.571428571428571,0,15,7,3,9.0,1.0,1.0,1.0
Delhivery,2024-07-16,9,1,1,1,9,10.0,6.714285714285714,1,4.0,3.5714285714285716,1,2.0,1.1428571428571428,1,10.0,6.714285714285714,1,16,7,3,6.0,2.0,1.0,5.0
Delhivery,2024-07-17,6,2,1,5,6,2.0,6.142857142857143,2,4.0,3.2857142857142856,1,0.0,1.0,5,3.0,6.0,2,17,7,3,10.0,3.0,1.0,7.0
Delhivery,2024-07-18,10,3,1,7,10,8.0,7.285714285714286,3,3.0,3.142857142857143,1,1.0,1.1428571428571428,7,8.0,6.571428571428571,3,18,7,3,5.0,2.0,1.0,9.0
Delhivery,2024-07-19,5,2,1,9,5,10.0,6.857142857142857,2,3.0,3.0,1,0.0,1.1428571428571428,9,12.0,6.714285714285714,4,19,7,3,8.0,3.0,1.0,7.0
Delhivery,2024-07-20,8,3,1,7,8,4.0,6.571428571428571,3,3.0,3.0,1,2.0,1.2857142857142858,7,9.0,6.0,5,20,7,3,13.0,5.0,0.0,15.0
Delhivery,2024-07-21,13,5,0,15,13,4.0,7.857142857142857,5,7.0,3.2857142857142856,0,2.0,1.0,15,4.0,6.857142857142857,6,21,7,3,9.0,5.0,2.0,10.0
Delhivery,2024-07-22,9,5,2,10,9,9.0,8.571428571428571,5,1.0,3.0,2,1.0,1.0,10,1.0,7.714285714285714,0,22,7,3,8.0,3.0,0.0,10.0
Delhivery,2024-07-23,8,3,0,10,8,6.0,8.428571428571429,3,2.0,3.2857142857142856,0,1.0,0.8571428571428571,10,5.0,9.0,1,23,7,3,7.0,6.0,1.0,15.0
Delhivery,2024-07-24,7,6,1,15,7,10.0,8.571428571428571,6,3.0,3.857142857142857,1,1.0,0.8571428571428571,15,7.0,10.428571428571429,2,24,7,3,9.0,3.0,0.0,1.0
Delhivery,2024-07-25,9,3,0,1,9,5.0,8.428571428571429,3,2.0,3.857142857142857,0,1.0,0.7142857142857143,1,9.0,9.571428571428571,3,25,7,3,6.0,4.0,0.0,6.0
Delhivery,2024-07-26,6,4,0,6,6,8.0,8.571428571428571,4,3.0,4.142857142857143,0,1.0,0.5714285714285714,6,7.0,9.142857142857142,4,26,7,3,8.0,2.0,1.0,7.0
Delhivery,2024-07-27,8,2,1,7,8,13.0,8.571428571428571,2,5.0,4.0,1,0.0,0.5714285714285714,7,15.0,9.142857142857142,5,27,7,3,8.0,2.0,1.0,5.0
Delhivery,2024-07-28,8,2,1,5,8,9.0,7.857142857142857,2,5.0,3.5714285714285716,1,2.0,0.7142857142857143,5,10.0,7.714285714285714,6,28,7,3,4.0,1.0,1.0,9.0
Delhivery,2024-07-29,4,1,1,9,4,8.0,7.142857142857143,1,3.0,3.0,1,0.0,0.5714285714285714,9,10.0,7.571428571428571,0,29,7,3,6.0,5.0,1.0,5.0
Delhivery,2024-07-30,6,5,1,5,6,7.0,6.857142857142857,5,6.0,3.2857142857142856,1,1.0,0.7142857142857143,5,15.0,6.857142857142857,1,30,7,3,4.0,4.0,1.0,7.0
Delhivery,2024-07-31,4,4,1,7,4,9.0,6.428571428571429,4,3.0,3.0,1,0.0,0.7142857142857143,7,1.0,5.714285714285714,2,31,7,3,10.0,3.0,3.0,6.0
Delhivery,2024-08-01,10,3,3,6,10,6.0,6.571428571428571,3,4.0,3.0,3,0.0,1.1428571428571428,6,6.0,6.428571428571429,3,1,8,3,8.0,4.0,0.0,4.0
Delhivery,2024-08-02,8,4,0,4,8,8.0,6.857142857142857,4,2.0,3.0,0,1.0,1.1428571428571428,4,7.0,6.142857142857143,4,2,8,3,5.0,6.0,1.0,11.0
Delhivery,2024-08-03,5,6,1,11,5,8.0,6.428571428571429,6,2.0,3.5714285714285716,1,1.0,1.1428571428571428,11,5.0,6.714285714285714,5,3,8,3,3.0,4.0,1.0,13.0
Delhivery,2024-08-04,3,4,1,13,3,4.0,5.714285714285714,4,1.0,3.857142857142857,1,1.0,1.1428571428571428,13,9.0,7.857142857142857,6,4,8,3,2.0,6.0,2.0,12.0
Delhivery,2024-08-05,2,6,2,12,2,6.0,5.428571428571429,6,5.0,4.571428571428571,2,1.0,1.2857142857142858,12,5.0,8.285714285714286,0,5,8,3,5.0,6.0,1.0,11.0
Delhivery,2024-08-06,5,6,1,11,5,4.0,5.285714285714286,6,4.0,4.714285714285714,1,1.0,1.2857142857142858,11,7.0,9.142857142857142,1,6,8,3,8.0,3.0,0.0,6.0
Delhivery,2024-08-07,8,3,0,6,8,10.0,5.857142857142857,3,3.0,4.571428571428571,0,3.0,1.1428571428571428,6,6.0,9.0,2,7,8,3,7.0,2.0,2.0,6.0
Delhivery,2024-08-08,7,2,2,6,7,8.0,5.428571428571429,2,4.0,4.428571428571429,2,0.0,1.0,6,4.0,9.0,3,8,8,3,9.0,6.0,2.0,8.0
Delhivery,2024-08-09,9,6,2,8,9,5.0,5.571428571428571,6,6.0,4.714285714285714,2,1.0,1.2857142857142858,8,11.0,9.571428571428571,4,9,8,3,7.0,1.0,2.0,5.0
Delhivery,2024-08-10,7,1,2,5,7,3.0,5.857142857142857,1,4.0,4.0,2,1.0,1.4285714285714286,5,13.0,8.714285714285714,5,10,8,3,13.0,7.0,2.0,6.0
Delhivery,2024-08-11,13,7,2,6,13,2.0,7.285714285714286,7,6.0,4.428571428571429,2,2.0,1.5714285714285714,6,12.0,7.714285714285714,6,11,8,3,9.0,5.0,1.0,5.0
Delhivery,2024-08-12,9,5,1,5,9,5.0,8.285714285714286,5,6.0,4.285714285714286,1,1.0,1.4285714285714286,5,11.0,6.714285714285714,0,12,8,3,8.0,2.0,0.0,6.0
Delhivery,2024-08-13,8,2,0,6,8,8.0,8.714285714285714,2,3.0,3.7142857142857144,0,0.0,1.2857142857142858,6,6.0,6.0,1,13,8,3,7.0,6.0,0.0,6.0
Delhivery,2024-08-14,7,6,0,6,7,7.0,8.571428571428571,6,2.0,4.142857142857143,0,2.0,1.2857142857142858,6,6.0,6.0,2,14,8,3,8.0,5.0,0.0,2.0
Delhivery,2024-08-15,8,5,0,2,8,9.0,8.714285714285714,5,6.0,4.571428571428571,0,2.0,1.0,2,8.0,5.428571428571429,3,15,8,3,7.0,7.0,2.0,7.0
Delhivery,2024-08-16,7,7,2,7,7,7.0,8.428571428571429,7,1.0,4.714285714285714,2,2.0,1.0,7,5.0,5.285714285714286,4,16,8,3,9.0,2.0,3.0,4.0
Delhivery,2024-08-17,9,2,3,4,9,13.0,8.714285714285714,2,7.0,4.857142857142857,3,2.0,1.1428571428571428,4,6.0,5.142857142857143,5,17,8,3,7.0,7.0,1.0,5.0
Delhivery,2024-08-18,7,7,1,5,7,9.0,7.857142857142857,7,5.0,4.857142857142857,1,1.0,1.0,5,5.0,5.0,6,18,8,3,10.0,3.0,0.0,4.0
Delhivery,2024-08-19,10,3,0,4,10,8.0,8.0,3,2.0,4.571428571428571,0,0.0,0.8571428571428571,4,6.0,4.857142857142857,0,19,8,3,8.0,4.0,4.0,7.0
Delhivery,2024-08-20,8,4,4,7,8,7.0,8.0,4,6.0,4.857142857142857,4,0.0,1.4285714285714286,7,6.0,5.0,1,20,8,3,10.0,6.0,1.0,11.0
Delhivery,2024-08-21,10,6,1,11,10,8.0,8.428571428571429,6,5.0,4.857142857142857,1,0.0,1.5714285714285714,11,2.0,5.714285714285714,2,21,8,3,8.0,7.0,3.0,3.0
Delhivery,2024-08-22,8,7,3,3,8,7.0,8.428571428571429,7,7.0,5.142857142857143,3,2.0,2.0,3,7.0,5.857142857142857,3,22,8,3,4.0,3.0,1.0,5.0
Delhivery,2024-08-23,4,3,1,5,4,9.0,8.0,3,2.0,4.571428571428571,1,3.0,1.8571428571428572,5,4.0,5.571428571428571,4,23,8,3,5.0,9.0,0.0,6.0
Delhivery,2024-08-24,5,9,0,6,5,7.0,7.428571428571429,9,7.0,5.571428571428571,0,1.0,1.4285714285714286,6,5.0,5.857142857142857,5,24,8,3,4.0,6.0,1.0,7.0
Delhivery,2024-08-25,4,6,1,7,4,10.0,7.0,6,3.0,5.428571428571429,1,0.0,1.4285714285714286,7,4.0,6.142857142857143,6,25,8,3,6.0,4.0,0.0,10.0
Delhivery,2024-08-26,6,4,0,10,6,8.0,6.428571428571429,4,4.0,5.571428571428571,0,4.0,1.4285714285714286,10,7.0,7.0,0,26,8,3,5.0,2.0,0.0,7.0
Delhivery,2024-08-27,5,2,0,7,5,10.0,6.0,2,6.0,5.285714285714286,0,1.0,0.8571428571428571,7,11.0,7.0,1,27,8,3,5.0,2.0,2.0,10.0
Delhivery,2024-08-28,5,2,2,10,5,8.0,5.285714285714286,2,7.0,4.714285714285714,2,3.0,1.0,10,3.0,6.857142857142857,2,28,8,3,6.0,3.0,0.0,7.0
Delhivery,2024-08-29,6,3,0,7,6,4.0,5.0,3,3.0,4.142857142857143,0,1.0,0.5714285714285714,7,5.0,7.428571428571429,3,29,8,3,6.0,5.0,1.0,12.0
Delhivery,2024-08-30,6,5,1,12,6,5.0,5.285714285714286,5,9.0,4.428571428571429,1,0.0,0.5714285714285714,12,6.0,8.428571428571429,4,30,8,3,2.0,4.0,0.0,5.0
Delhivery,2024-08-31,2,4,0,5,2,4.0,4.857142857142857,4,6.0,3.7142857142857144,0,1.0,0.5714285714285714,5,7.0,8.285714285714286,5,31,8,3,5.0,2.0,1.0,8.0
Delhivery,2024-09-01,5,2,1,8,5,6.0,5.0,2,4.0,3.142857142857143,1,0.0,0.5714285714285714,8,10.0,8.428571428571429,6,1,9,3,8.0,2.0,0.0,12.0
Delhivery,2024-09-02,8,2,0,12,8,5.0,5.285714285714286,2,2.0,2.857142857142857,0,0.0,0.5714285714285714,12,7.0,8.714285714285714,0,2,9,3,7.0,8.0,1.0,7.0
Delhivery,2024-09-03,7,8,1,7,7,5.0,5.571428571428571,8,2.0,3.7142857142857144,1,2.0,0.7142857142857143,7,10.0,8.714285714285714,1,3,9,3,11.0,1.0,2.0,12.0
Delhivery,2024-09-04,11,1,2,12,11,6.0,6.428571428571429,1,3.0,3.5714285714285716,2,0.0,0.7142857142857143,12,7.0,9.0,2,4,9,3,5.0,5.0,0.0,13.0
Delhivery,2024-09-05,5,5,0,13,5,6.0,6.285714285714286,5,5.0,3.857142857142857,0,1.0,0.7142857142857143,13,12.0,9.857142857142858,3,5,9,3,4.0,5.0,0.0,12.0
Delhivery,2024-09-06,4,5,0,12,4,2.0,6.0,5,4.0,3.857142857142857,0,0.0,0.5714285714285714,12,5.0,9.857142857142858,4,6,9,3,8.0,5.0,2.0,11.0
Delhivery,2024-09-07,8,5,2,11,8,5.0,6.857142857142857,5,2.0,4.0,2,1.0,0.8571428571428571,11,8.0,10.714285714285714,5,7,9,3,6.0,5.0,2.0,13.0
Delhivery,2024-09-08,6,5,2,13,6,8.0,7.0,5,2.0,4.428571428571429,2,0.0,1.0,13,12.0,11.428571428571429,6,8,9,3,13.0,8.0,0.0,8.0
Delhivery,2024-09-09,13,8,0,8,13,7.0,7.714285714285714,8,8.0,5.285714285714286,0,1.0,1.0,8,7.0,10.857142857142858,0,9,9,3,1.0,4.0,3.0,8.0
Delhivery,2024-09-10,1,4,3,8,1,11.0,6.857142857142857,4,1.0,4.714285714285714,3,2.0,1.2857142857142858,8,12.0,11.0,1,10,9,3,11.0,8.0,3.0,10.0
Delhivery,2024-09-11,11,8,3,10,11,5.0,6.857142857142857,8,5.0,5.714285714285714,3,0.0,1.4285714285714286,10,13.0,10.714285714285714,2,11,9,3,13.0,7.0,2.0,8.0
Delhivery,2024-09-12,13,7,2,8,13,4.0,8.0,7,5.0,6.0,2,0.0,1.7142857142857142,8,12.0,10.0,3,12,9,3,8.0,7.0,0.0,4.0
Delhivery,2024-09-13,8,7,0,4,8,8.0,8.571428571428571,7,5.0,6.285714285714286,0,2.0,1.7142857142857142,4,11.0,8.857142857142858,4,13,9,3,7.0,5.0,2.0,8.0
Delhivery,2024-09-14,7,5,2,8,7,6.0,8.428571428571429,5,5.0,6.285714285714286,2,2.0,1.7142857142857142,8,13.0,8.428571428571429,5,14,9,3,12.0,7.0,0.0,13.0
Delhivery,2024-09-15,12,7,0,13,12,13.0,9.285714285714286,7,8.0,6.571428571428571,0,0.0,1.4285714285714286,13,8.0,8.428571428571429,6,15,9,3,8.0,5.0,0.0,11.0
Delhivery,2024-09-16,8,5,0,11,8,1.0,8.571428571428571,5,4.0,6.142857142857143,0,3.0,1.4285714285714286,11,8.0,8.857142857142858,0,16,9,3,7.0,3.0,2.0,6.0
Delhivery,2024-09-17,7,3,2,6,7,11.0,9.428571428571429,3,8.0,6.0,2,3.0,1.2857142857142858,6,10.0,8.571428571428571,1,17,9,3,11.0,4.0,0.0,6.0
Delhivery,2024-09-18,11,4,0,6,11,13.0,9.428571428571429,4,7.0,5.428571428571429,0,2.0,0.8571428571428571,6,8.0,8.0,2,18,9,3,10.0,4.0,1.0,7.0
Delhivery,2024-09-19,10,4,1,7,10,8.0,9.0,4,7.0,5.0,1,0.0,0.7142857142857143,7,4.0,7.857142857142857,3,19,9,3,6.0,5.0,1.0,12.0
Delhivery,2024-09-20,6,5,1,12,6,7.0,8.714285714285714,5,5.0,4.714285714285714,1,2.0,0.8571428571428571,12,8.0,9.0,4,20,9,3,10.0,7.0,1.0,11.0
Delhivery,2024-09-21,10,7,1,11,10,12.0,9.142857142857142,7,7.0,5.0,1,0.0,0.7142857142857143,11,13.0,9.428571428571429,5,21,9,3,10.0,4.0,2.0,7.0
Delhivery,2024-09-22,10,4,2,7,10,8.0,8.857142857142858,4,5.0,4.571428571428571,2,0.0,1.0,7,11.0,8.571428571428571,6,22,9,3,9.0,5.0,1.0,6.0
Delhivery,2024-09-23,9,5,1,6,9,7.0,9.0,5,3.0,4.571428571428571,1,2.0,1.1428571428571428,6,6.0,7.857142857142857,0,23,9,3,11.0,4.0,0.0,9.0
Delhivery,2024-09-24,11,4,0,9,11,11.0,9.571428571428571,4,4.0,4.714285714285714,0,0.0,0.8571428571428571,9,6.0,8.285714285714286,1,24,9,3,9.0,5.0,1.0,8.0
Delhivery,2024-09-25,9,5,1,8,9,10.0,9.285714285714286,5,4.0,4.857142857142857,1,1.0,1.0,8,7.0,8.571428571428571,2,25,9,3,8.0,3.0,1.0,12.0
Delhivery,2024-09-26,8,3,1,12,8,6.0,9.0,3,5.0,4.714285714285714,1,1.0,1.0,12,12.0,9.285714285714286,3,26,9,3,10.0,4.0,2.0,3.0
Delhivery,2024-09-27,10,4,2,3,10,10.0,9.571428571428571,4,7.0,4.571428571428571,2,1.0,1.1428571428571428,3,11.0,8.0,4,27,9,3,8.0,4.0,0.0,9.0
Delhivery,2024-09-28,8,4,0,9,8,10.0,9.285714285714286,4,4.0,4.142857142857143,0,2.0,1.0,9,7.0,7.714285714285714,5,28,9,3,7.0,5.0,1.0,11.0
Delhivery,2024-09-29,7,5,1,11,7,9.0,8.857142857142858,5,5.0,4.285714285714286,1,1.0,0.8571428571428571,11,6.0,8.285714285714286,6,29,9,3,12.0,6.0,2.0,10.0
Delhivery,2024-09-30,12,6,2,10,12,11.0,9.285714285714286,6,4.0,4.428571428571429,2,0.0,1.0,10,9.0,8.857142857142858,0,30,9,3,7.0,3.0,1.0,16.0
Delhivery,2024-10-01,7,3,1,16,7,9.0,8.714285714285714,3,5.0,4.285714285714286,1,1.0,1.1428571428571428,16,8.0,9.857142857142858,1,1,10,3,6.0,5.0,3.0,9.0
Delhivery,2024-10-02,6,5,3,9,6,8.0,8.285714285714286,5,3.0,4.285714285714286,3,1.0,1.4285714285714286,9,12.0,10.0,2,2,10,3,4.0,6.0,3.0,8.0
Delhivery,2024-10-03,4,6,3,8,4,10.0,7.714285714285714,6,4.0,4.714285714285714,3,2.0,1.7142857142857142,8,3.0,9.428571428571429,3,3,10,3,6.0,6.0,0.0,11.0
Delhivery,2024-10-04,6,6,0,11,6,8.0,7.142857142857143,6,4.0,5.0,0,0.0,1.4285714285714286,11,9.0,10.571428571428571,4,4,10,3,8.0,4.0,1.0,9.0
Delhivery,2024-10-05,8,4,1,9,8,7.0,7.142857142857143,4,5.0,5.0,1,1.0,1.5714285714285714,9,11.0,10.571428571428571,5,5,10,3,9.0,3.0,2.0,12.0
Delhivery,2024-10-06,9,3,2,12,9,12.0,7.428571428571429,3,6.0,4.714285714285714,2,2.0,1.7142857142857142,12,10.0,10.714285714285714,6,6,10,3,7.0,5.0,1.0,4.0
Delhivery,2024-10-07,7,5,1,4,7,7.0,6.714285714285714,5,3.0,4.571428571428571,1,1.0,1.5714285714285714,4,16.0,9.857142857142858,0,7,10,3,15.0,1.0,1.0,14.0
Delhivery,2024-10-08,15,1,1,14,15,6.0,7.857142857142857,1,5.0,4.285714285714286,1,3.0,1.5714285714285714,14,9.0,9.571428571428571,1,8,10,3,4.0,4.0,1.0,10.0
Delhivery,2024-10-09,4,4,1,10,4,4.0,7.571428571428571,4,6.0,4.142857142857143,1,3.0,1.2857142857142858,10,8.0,9.714285714285714,2,9,10,3,11.0,4.0,4.0,14.0
Delhivery,2024-10-10,11,4,4,14,11,6.0,8.571428571428571,4,6.0,3.857142857142857,4,0.0,1.4285714285714286,14,11.0,10.571428571428571,3,10,10,3,9.0,6.0,2.0,10.0
Delhivery,2024-10-11,9,6,2,10,9,8.0,9.0,6,4.0,3.857142857142857,2,1.0,1.7142857142857142,10,9.0,10.428571428571429,4,11,10,3,8.0,5.0,0.0,13.0
