Date,Company,Pred_Air,Pred_Express,Pred_International,Pred_Surface,target_Air,target_Express,target_International,target_Surface
2025-07-11,BlueDart,3.9665024,2.2855916,0.54555464,4.6984243,5.0,1.0,0.0,8.0
2025-07-11,DHL Express,5.983818,3.9380877,0.9414351,6.9291005,13.0,1.0,1.0,7.0
2025-07-11,DTDC,5.408527,3.1631043,0.9276443,6.089474,5.0,4.0,1.0,7.0
2025-07-11,Delhivery,6.6269245,4.0483756,0.94610745,7.4472427,3.0,6.0,0.0,13.0
2025-07-11,Ecom Express,5.3499093,3.2993968,0.7393296,5.7723923,10.0,3.0,0.0,6.0
2025-07-11,FedEx India,4.1333547,2.3007154,0.6826291,4.2303534,5.0,4.0,0.0,3.0
2025-07-11,Shadowfax,2.5109382,1.4137822,0.27928135,2.8299115,1.0,0.0,1.0,7.0
2025-07-11,XpressBees,3.3654253,1.9205668,0.5495916,3.7146246,5.0,1.0,0.0,5.0
2025-07-12,BlueDart,4.0764856,2.2819076,0.61412805,4.67222,2.0,0.0,0.0,1.0
2025-07-12,DHL Express,6.199396,3.7543375,0.9368476,7.110989,5.0,6.0,0.0,9.0
2025-07-12,DTDC,5.7329707,3.0270598,0.9575017,6.0705013,6.0,4.0,0.0,4.0
2025-07-12,Delhivery,6.5809064,3.774288,1.0393004,7.293711,12.0,5.0,1.0,6.0
2025-07-12,Ecom Express,5.419444,3.1597912,0.69179,5.998729,3.0,1.0,0.0,7.0
2025-07-12,FedEx India,4.0885406,2.298751,0.7023372,4.2170835,8.0,5.0,1.0,4.0
2025-07-12,Shadowfax,2.5056171,1.4415754,0.26648366,2.7214837,2.0,1.0,0.0,2.0
2025-07-12,XpressBees,3.3981726,2.0403686,0.5589451,3.6612961,4.0,2.0,0.0,2.0
2025-07-13,BlueDart,3.9786253,2.182364,0.4987917,4.6355896,2.0,5.0,1.0,5.0
2025-07-13,DHL Express,6.4511857,3.815679,0.98367554,7.2077355,5.0,1.0,1.0,7.0
2025-07-13,DTDC,5.3669715,3.091514,0.8675169,6.293326,3.0,3.0,2.0,9.0
2025-07-13,Delhivery,6.890378,3.6235223,1.0498112,7.615126,4.0,4.0,0.0,3.0
2025-07-13,Ecom Express,5.092929,3.0958352,0.71736896,6.2852044,4.0,3.0,0.0,6.0
2025-07-13,FedEx India,4.376086,2.2700613,0.6373284,4.2834477,6.0,1.0,0.0,4.0
2025-07-13,Shadowfax,2.4647825,1.3384788,0.26682633,2.56246,3.0,3.0,0.0,2.0
2025-07-13,XpressBees,3.5430067,2.0033798,0.56052715,3.6079977,1.0,0.0,0.0,5.0
2025-07-14,BlueDart,4.1092534,2.384324,0.5806107,4.681122,8.0,0.0,2.0,3.0
2025-07-14,DHL Express,6.2523932,3.8448336,1.0268106,7.1409793,4.0,4.0,0.0,11.0
2025-07-14,DTDC,5.23185,3.3063066,0.9290804,6.180587,8.0,1.0,0.0,5.0
2025-07-14,Delhivery,6.77285,3.709694,1.029685,7.3982716,7.0,3.0,1.0,7.0
2025-07-14,Ecom Express,4.901268,3.353482,0.82744765,6.1877065,8.0,1.0,0.0,6.0
2025-07-14,FedEx India,3.9269855,2.3222446,0.5391172,4.2435565,3.0,3.0,0.0,4.0
2025-07-14,Shadowfax,2.540488,1.3696691,0.3013705,2.7408879,1.0,1.0,0.0,5.0
2025-07-14,XpressBees,3.616417,1.9785393,0.6846477,3.605336,0.0,1.0,0.0,3.0
2025-07-15,BlueDart,4.0413413,2.4431326,0.66302526,4.534667,3.0,3.0,0.0,5.0
2025-07-15,DHL Express,6.3887124,3.8553176,1.1248296,7.080528,6.0,7.0,2.0,2.0
2025-07-15,DTDC,5.461734,3.1038125,1.0501463,6.0199466,4.0,1.0,1.0,7.0
2025-07-15,Delhivery,6.895054,3.7758658,1.2275819,7.472614,8.0,2.0,1.0,10.0
2025-07-15,Ecom Express,5.2965693,3.2770877,0.9262818,6.0155807,3.0,1.0,0.0,6.0
2025-07-15,FedEx India,3.9609284,2.2949753,0.5957324,4.349769,1.0,0.0,1.0,6.0
2025-07-15,Shadowfax,2.7085226,1.3811829,0.26466876,2.8574631,2.0,2.0,0.0,2.0
2025-07-15,XpressBees,3.5125575,2.0024729,0.5784151,3.6859493,4.0,0.0,0.0,3.0
2025-07-16,BlueDart,3.8479452,2.1963263,0.60575914,4.611751,7.0,1.0,0.0,7.0
2025-07-16,DHL Express,6.254969,3.9796817,1.0841886,7.3237357,11.0,3.0,1.0,9.0
2025-07-16,DTDC,5.7013674,3.0566354,1.02839,6.055261,8.0,5.0,2.0,10.0
2025-07-16,Delhivery,7.0119104,3.7551231,1.0104513,7.485098,6.0,3.0,0.0,6.0
2025-07-16,Ecom Express,5.5139823,3.1891382,1.0195681,5.9822316,5.0,3.0,2.0,7.0
2025-07-16,FedEx India,4.1375747,2.2335958,0.58102477,4.333839,6.0,0.0,2.0,2.0
2025-07-16,Shadowfax,2.7839315,1.3966168,0.26066306,2.8573892,2.0,1.0,0.0,1.0
2025-07-16,XpressBees,3.7257526,1.9346458,0.6196845,3.6040843,2.0,0.0,2.0,1.0
2025-07-17,BlueDart,4.0254087,2.2859516,0.65675884,4.654463,0.0,1.0,1.0,7.0
2025-07-17,DHL Express,6.460036,3.9906898,1.0558362,6.958014,5.0,1.0,0.0,11.0
2025-07-17,DTDC,5.3664603,3.1220357,0.9861572,5.8991833,6.0,4.0,0.0,7.0
2025-07-17,Delhivery,7.0337863,3.6938276,0.95539945,7.0323286,9.0,6.0,0.0,8.0
2025-07-17,Ecom Express,5.553699,3.2166617,0.97013986,5.917724,8.0,3.0,2.0,6.0
2025-07-17,FedEx India,3.601074,2.2420416,0.55523497,4.2489414,5.0,1.0,1.0,4.0
2025-07-17,Shadowfax,2.5171552,1.4029214,0.26918396,2.8603702,1.0,2.0,0.0,4.0
2025-07-17,XpressBees,3.556924,1.9740549,0.5237807,3.6279778,5.0,1.0,0.0,3.0
2025-07-18,BlueDart,3.8730001,2.2055256,0.48939803,4.618749,2.0,5.0,0.0,6.0
2025-07-18,DHL Express,5.871882,4.0042424,0.8790618,7.2230177,4.0,7.0,1.0,13.0
2025-07-18,DTDC,5.255577,3.1797867,0.94468075,5.926629,4.0,7.0,0.0,6.0
2025-07-18,Delhivery,6.7113695,3.772028,0.9986444,6.8959427,6.0,2.0,0.0,5.0
2025-07-18,Ecom Express,5.3857913,3.2653542,0.89471406,5.7947655,7.0,2.0,1.0,5.0
2025-07-18,FedEx India,3.6559618,2.251348,0.51901,4.275026,2.0,3.0,0.0,9.0
2025-07-18,Shadowfax,2.4689896,1.4148676,0.26918396,2.8216803,3.0,2.0,1.0,3.0
2025-07-18,XpressBees,3.4406466,1.9860011,0.516618,3.6442635,3.0,3.0,0.0,2.0
2025-07-19,BlueDart,4.0810137,2.4513667,0.68974245,4.6245265,3.0,2.0,0.0,4.0
2025-07-19,DHL Express,6.034432,4.2093616,0.89223975,7.0593505,6.0,3.0,2.0,4.0
2025-07-19,DTDC,5.1813865,3.159085,0.8931334,6.0223584,5.0,3.0,0.0,12.0
2025-07-19,Delhivery,6.421924,3.5807343,0.97269386,7.318477,6.0,5.0,1.0,8.0
2025-07-19,Ecom Express,5.307818,3.1584208,0.86559695,5.999568,5.0,2.0,0.0,8.0
2025-07-19,FedEx India,4.18217,2.3428354,0.671813,4.276679,4.0,4.0,0.0,3.0
2025-07-19,Shadowfax,2.6598856,1.4639784,0.2841819,2.6504674,4.0,0.0,1.0,4.0
2025-07-19,XpressBees,3.4192271,2.1087584,0.5184236,3.5919771,1.0,1.0,0.0,5.0
2025-07-20,BlueDart,3.8681622,2.243117,0.5864268,4.7684827,4.0,6.0,1.0,5.0
2025-07-20,DHL Express,6.0498857,3.9884944,0.9631081,7.177602,2.0,7.0,0.0,6.0
2025-07-20,DTDC,5.0187664,3.087221,0.88542783,6.1671686,7.0,3.0,0.0,6.0
2025-07-20,Delhivery,6.4305997,3.6354177,1.0276337,7.016998,6.0,5.0,0.0,6.0
2025-07-20,Ecom Express,5.170184,3.118047,0.8612649,6.233597,5.0,1.0,0.0,5.0
2025-07-20,FedEx India,3.9831588,2.323653,0.68722475,4.3420515,2.0,0.0,0.0,7.0
2025-07-20,Shadowfax,2.6355574,1.4094605,0.2819036,2.573134,2.0,1.0,0.0,3.0
2025-07-20,XpressBees,3.606294,2.07196,0.5452016,3.5971093,2.0,3.0,1.0,4.0
2025-07-21,BlueDart,4.206182,2.5160365,0.70705664,4.879876,3.0,2.0,0.0,4.0
2025-07-21,DHL Express,5.650164,4.03968,0.7949142,6.789128,8.0,3.0,0.0,7.0
2025-07-21,DTDC,4.779701,3.3581975,0.9678582,6.338349,11.0,6.0,1.0,6.0
2025-07-21,Delhivery,6.3618264,3.8018398,0.8752252,7.4200883,9.0,3.0,0.0,7.0
2025-07-21,Ecom Express,4.8432326,3.3417966,0.93935466,6.5802097,3.0,3.0,0.0,8.0
2025-07-21,FedEx India,4.3467665,2.4411852,0.6519074,4.6283298,3.0,5.0,2.0,7.0
2025-07-21,Shadowfax,2.692398,1.4662507,0.30587962,2.9602852,3.0,1.0,0.0,2.0
2025-07-21,XpressBees,3.5498874,2.009474,0.6659517,3.5474606,3.0,3.0,0.0,3.0
2025-07-22,BlueDart,3.819969,2.3542747,0.6694053,4.795966,3.0,0.0,0.0,3.0
2025-07-22,DHL Express,6.188519,3.746517,0.9206209,6.8421965,8.0,3.0,1.0,6.0
2025-07-22,DTDC,4.829594,3.2333968,0.82993716,6.1146364,2.0,4.0,2.0,5.0
2025-07-22,Delhivery,6.377679,3.894508,0.8594979,7.6106753,9.0,2.0,0.0,8.0
2025-07-22,Ecom Express,5.1810603,3.2390888,0.9390478,6.0705867,5.0,6.0,2.0,5.0
2025-07-22,FedEx India,4.2724056,2.3904068,0.58659375,4.3105526,3.0,3.0,0.0,1.0
2025-07-22,Shadowfax,2.6376665,1.4216291,0.24253008,2.9855354,5.0,1.0,0.0,1.0
2025-07-22,XpressBees,3.4936557,1.9762949,0.5532848,3.6343572,5.0,3.0,0.0,6.0
2025-07-23,BlueDart,3.9112332,2.3859844,0.6055663,4.5420847,6.0,0.0,1.0,3.0
2025-07-23,DHL Express,5.973944,3.6077602,0.98047185,6.9827952,7.0,2.0,0.0,7.0
2025-07-23,DTDC,4.8491616,3.1696107,0.8361417,6.0511127,5.0,3.0,2.0,4.0
2025-07-23,Delhivery,6.4567666,3.7964869,0.9894443,7.5433207,9.0,7.0,1.0,3.0
2025-07-23,Ecom Express,5.2756257,3.2337108,0.8432425,5.9817624,8.0,2.0,0.0,5.0
2025-07-23,FedEx India,3.9255033,2.2643754,0.61216754,4.189834,5.0,2.0,1.0,4.0
2025-07-23,Shadowfax,2.6401231,1.3758034,0.24547464,2.8922079,4.0,1.0,0.0,1.0
2025-07-23,XpressBees,3.3450754,1.9535053,0.5393299,3.65473,4.0,1.0,0.0,4.0
2025-07-24,BlueDart,3.9430103,2.383588,0.7120249,4.544678,4.0,3.0,2.0,4.0
2025-07-24,DHL Express,5.776935,3.708364,0.8862541,6.851284,5.0,4.0,1.0,7.0
2025-07-24,DTDC,5.241591,3.1750524,1.0174764,6.0426188,6.0,3.0,2.0,5.0
2025-07-24,Delhivery,6.461188,3.764099,0.99502033,7.5263357,10.0,5.0,1.0,8.0
2025-07-24,Ecom Express,5.3309417,3.2637646,0.93570274,6.0692368,7.0,7.0,3.0,8.0
2025-07-24,FedEx India,4.471224,2.3419256,0.64473504,4.178603,1.0,2.0,0.0,3.0
2025-07-24,Shadowfax,2.5786738,1.3796507,0.28561014,2.8507712,3.0,0.0,1.0,3.0
2025-07-24,XpressBees,3.3381956,1.9573526,0.517634,3.753256,3.0,1.0,0.0,8.0
2025-07-25,BlueDart,3.9495697,2.369693,0.6494854,4.266534,5.0,3.0,0.0,3.0
2025-07-25,DHL Express,6.1225123,3.674238,0.99028605,6.635424,5.0,5.0,1.0,2.0
2025-07-25,DTDC,5.2462144,3.1735785,1.0303775,5.987275,7.0,3.0,1.0,3.0
2025-07-25,Delhivery,6.336595,4.0057964,1.0686482,7.4257646,4.0,7.0,3.0,3.0
2025-07-25,Ecom Express,5.386128,3.323001,0.9391431,6.019515,3.0,6.0,0.0,4.0
2025-07-25,FedEx India,4.066854,2.2512953,0.57223916,4.085863,3.0,1.0,0.0,1.0
2025-07-25,Shadowfax,2.5728288,1.3979259,0.29038328,2.8147628,2.0,0.0,0.0,3.0
2025-07-25,XpressBees,3.344755,1.9534992,0.5224072,3.7722232,4.0,1.0,3.0,7.0
2025-07-26,BlueDart,3.8130136,2.3340824,0.743029,4.5578227,4.0,2.0,0.0,5.0
2025-07-26,DHL Express,6.315021,3.6202257,1.0425344,7.225243,4.0,7.0,1.0,9.0
2025-07-26,DTDC,4.986716,3.0289707,0.9398585,6.4810505,2.0,1.0,0.0,2.0
2025-07-26,Delhivery,6.5639563,3.8100119,1.1235144,7.498891,11.0,3.0,1.0,4.0
2025-07-26,Ecom Express,5.420745,3.1502762,0.8577083,6.267408,5.0,1.0,0.0,11.0
2025-07-26,FedEx India,4.0459065,2.4069428,0.7279016,4.1542306,4.0,0.0,2.0,4.0
2025-07-26,Shadowfax,2.626967,1.3135204,0.3199568,2.7278297,3.0,0.0,0.0,3.0
2025-07-26,XpressBees,3.3798034,1.945586,0.55221313,3.7449849,1.0,1.0,1.0,7.0
2025-07-27,BlueDart,3.9946153,2.3311985,0.62276524,4.5547748,3.0,4.0,1.0,4.0
2025-07-27,DHL Express,6.5963645,3.812203,1.0896837,7.684923,4.0,3.0,0.0,7.0
2025-07-27,DTDC,5.639182,3.106703,0.7783406,6.5369377,5.0,7.0,0.0,5.0
2025-07-27,Delhivery,6.7003775,3.6760838,1.1364802,7.937575,5.0,1.0,1.0,7.0
2025-07-27,Ecom Express,5.88803,3.137949,0.81774324,6.6135244,3.0,2.0,0.0,5.0
2025-07-27,FedEx India,4.3773885,2.345784,0.65952545,4.2464943,5.0,2.0,2.0,6.0
2025-07-27,Shadowfax,2.7016153,1.2429223,0.3139773,2.6996977,3.0,2.0,0.0,2.0
2025-07-27,XpressBees,3.5311408,1.9556192,0.5479038,3.7597816,5.0,3.0,0.0,1.0
2025-07-28,BlueDart,4.0286694,2.5139508,0.7781291,4.4492607,3.0,2.0,0.0,8.0
2025-07-28,DHL Express,5.9972134,3.8799546,1.1575423,6.9333863,7.0,2.0,3.0,4.0
2025-07-28,DTDC,5.521562,3.312643,1.0545378,6.4159703,5.0,1.0,1.0,5.0
2025-07-28,Delhivery,6.3799477,3.6947143,1.0984355,7.5701013,5.0,7.0,0.0,6.0
2025-07-28,Ecom Express,5.386161,3.206032,0.98552036,6.269232,5.0,2.0,0.0,6.0
2025-07-28,FedEx India,3.837811,2.497228,0.6682177,4.123682,2.0,1.0,0.0,7.0
2025-07-28,Shadowfax,2.5445757,1.3370966,0.36359525,2.9188173,1.0,0.0,0.0,2.0
2025-07-28,XpressBees,3.2762918,1.992841,0.72875994,3.645706,6.0,3.0,0.0,3.0
2025-07-29,BlueDart,3.5894356,2.2936566,0.5466644,4.4036913,4.0,1.0,0.0,2.0
2025-07-29,DHL Express,6.011099,3.8916543,0.87959677,7.3566985,4.0,5.0,0.0,14.0
2025-07-29,DTDC,5.654492,3.2340064,0.92361975,6.4908333,6.0,3.0,1.0,14.0
2025-07-29,Delhivery,6.595476,3.7067704,1.0052587,7.8336177,4.0,2.0,2.0,9.0
2025-07-29,Ecom Express,5.64849,3.1502664,0.8617079,6.328315,5.0,2.0,2.0,4.0
2025-07-29,FedEx India,3.7996151,2.421493,0.44208315,4.20911,3.0,1.0,0.0,8.0
2025-07-29,Shadowfax,2.5143735,1.3891973,0.25339618,2.9006717,2.0,3.0,0.0,2.0
2025-07-29,XpressBees,3.2822838,1.9393356,0.53241515,3.638619,3.0,1.0,1.0,5.0
2025-07-30,BlueDart,3.6291292,2.294718,0.5592328,4.367601,8.0,4.0,0.0,5.0
2025-07-30,DHL Express,5.977349,3.957847,0.79563123,6.8840475,7.0,1.0,1.0,10.0
2025-07-30,DTDC,5.539689,3.2643402,0.754162,6.0857735,1.0,2.0,2.0,14.0
2025-07-30,Delhivery,6.7578845,3.6694052,0.81666046,7.806574,5.0,4.0,1.0,7.0
2025-07-30,Ecom Express,5.84321,3.2332878,0.80210704,6.185701,2.0,3.0,1.0,8.0
2025-07-30,FedEx India,3.9501839,2.3112853,0.43724656,4.157089,4.0,1.0,1.0,9.0
2025-07-30,Shadowfax,2.5450652,1.3288952,0.21455921,2.854124,4.0,2.0,1.0,1.0
2025-07-30,XpressBees,3.3781116,1.8436527,0.5120802,3.6408646,2.0,0.0,0.0,4.0
2025-07-31,BlueDart,4.7393074,2.3103826,0.6003784,5.3260884,4.0,4.0,1.0,4.0
2025-07-31,DHL Express,7.086099,3.94442,0.8640649,7.751246,6.0,3.0,1.0,7.0
2025-07-31,DTDC,6.213502,2.876209,0.76839185,6.667224,3.0,0.0,0.0,9.0
2025-07-31,Delhivery,7.0398145,3.531117,0.7383333,8.539879,2.0,3.0,1.0,6.0
2025-07-31,Ecom Express,6.545239,3.1354485,0.685159,6.967261,6.0,8.0,0.0,3.0
2025-07-31,FedEx India,4.0999107,2.3123908,0.7601335,4.5151134,4.0,1.0,1.0,3.0
2025-07-31,Shadowfax,2.5014522,1.4688435,0.15915157,2.8756518,1.0,2.0,0.0,4.0
2025-07-31,XpressBees,3.5853548,1.8806529,0.40641347,3.9660945,2.0,0.0,0.0,2.0
2025-08-01,BlueDart,3.3791473,2.1856017,0.49876472,4.128789,6.0,3.0,1.0,3.0
2025-08-01,DHL Express,5.626059,3.9720538,0.67387426,7.0121746,5.0,3.0,1.0,6.0
2025-08-01,DTDC,5.5846424,3.1427448,0.793989,5.6567597,4.0,4.0,0.0,5.0
2025-08-01,Delhivery,6.66893,3.670932,0.7517759,7.2851696,4.0,7.0,1.0,1.0
2025-08-01,Ecom Express,5.6006966,3.3351681,0.82304907,5.496441,6.0,3.0,0.0,9.0
2025-08-01,FedEx India,3.5510607,2.3005233,0.5973923,3.893097,5.0,3.0,0.0,2.0
2025-08-01,Shadowfax,2.4370403,1.5597662,0.28871554,2.6064844,4.0,1.0,0.0,3.0
2025-08-01,XpressBees,3.2425773,2.0987954,0.5740511,3.368024,6.0,1.0,0.0,3.0
2025-08-02,BlueDart,3.6096132,2.3060825,0.6127319,4.5260057,4.0,4.0,2.0,4.0
2025-08-02,DHL Express,5.9508734,4.2013073,0.7689185,7.437551,4.0,2.0,0.0,2.0
2025-08-02,DTDC,5.157326,3.1258612,0.6675459,5.875924,6.0,4.0,1.0,6.0
2025-08-02,Delhivery,6.3461256,3.3473802,0.89123297,7.479384,7.0,2.0,1.0,6.0
2025-08-02,Ecom Express,5.524921,3.0592782,0.731165,5.6270833,6.0,4.0,3.0,7.0
2025-08-02,FedEx India,4.5149264,2.4124482,0.7547269,4.0850415,4.0,3.0,0.0,8.0
2025-08-02,Shadowfax,2.6165211,1.6297491,0.31995955,2.6545818,3.0,1.0,0.0,6.0
2025-08-02,XpressBees,3.4237988,2.0871859,0.61549824,3.5181952,4.0,1.0,1.0,7.0
2025-08-03,BlueDart,3.8637793,2.2031338,0.5897687,4.616972,3.0,3.0,1.0,0.0
2025-08-03,DHL Express,5.945857,3.9302514,0.8272107,7.087837,9.0,0.0,1.0,6.0
2025-08-03,DTDC,5.2339745,2.9303885,0.7704273,6.3342166,4.0,4.0,0.0,12.0
2025-08-03,Delhivery,6.2912865,3.2928324,1.0116632,7.688908,6.0,3.0,0.0,7.0
2025-08-03,Ecom Express,5.463468,2.9575322,0.89816684,6.1413274,8.0,1.0,1.0,5.0
2025-08-03,FedEx India,4.0003214,2.1492758,0.7158676,4.6923776,2.0,0.0,1.0,6.0
2025-08-03,Shadowfax,2.7278423,1.475495,0.30813488,2.9822059,5.0,1.0,1.0,3.0
2025-08-03,XpressBees,3.4680288,1.8872275,0.63160324,4.0672398,4.0,2.0,1.0,3.0
2025-08-04,BlueDart,4.536404,2.3505075,0.7188457,4.385406,2.0,4.0,2.0,5.0
2025-08-04,DHL Express,5.709539,3.7380834,0.8243459,7.1065855,3.0,8.0,1.0,3.0
2025-08-04,DTDC,5.2211347,3.2417374,0.71873593,5.9054923,2.0,2.0,1.0,3.0
2025-08-04,Delhivery,6.9182844,3.4831343,0.7703839,7.3776913,4.0,4.0,0.0,8.0
2025-08-04,Ecom Express,5.3298006,3.1415963,0.8567278,5.6620326,7.0,1.0,0.0,7.0
2025-08-04,FedEx India,4.334537,2.273492,0.59437764,4.2462063,5.0,0.0,0.0,5.0
2025-08-04,Shadowfax,2.7688751,1.4314948,0.26435775,2.9598172,2.0,1.0,0.0,2.0
2025-08-04,XpressBees,3.3478484,1.8656243,0.596766,3.7873545,3.0,3.0,0.0,7.0
2025-08-05,BlueDart,4.0813055,2.3866673,0.6177565,4.2284093,6.0,1.0,0.0,5.0
2025-08-05,DHL Express,6.2811174,3.8630233,0.9124626,7.0812893,5.0,3.0,0.0,7.0
2025-08-05,DTDC,5.242426,3.0787706,0.8574284,5.9585304,5.0,2.0,1.0,4.0
2025-08-05,Delhivery,6.6582065,3.5460258,0.7404559,7.2634788,10.0,3.0,0.0,9.0
2025-08-05,Ecom Express,5.088041,3.0916657,0.8782582,5.70252,9.0,4.0,2.0,4.0
2025-08-05,FedEx India,3.9777148,2.245237,0.56644833,4.189923,2.0,4.0,0.0,4.0
2025-08-05,Shadowfax,2.632623,1.3878723,0.24400896,2.9988124,1.0,2.0,0.0,2.0
2025-08-05,XpressBees,3.307326,2.0203147,0.620096,3.8158662,8.0,2.0,0.0,2.0
2025-08-06,BlueDart,3.8197546,2.2090626,0.61193454,4.5258574,7.0,3.0,0.0,4.0
2025-08-06,DHL Express,5.479664,3.8328316,0.97094154,6.861967,3.0,3.0,1.0,8.0
2025-08-06,DTDC,4.9932575,3.0967023,0.84366924,5.9996743,4.0,0.0,1.0,7.0
2025-08-06,Delhivery,6.126574,3.4550228,0.8106006,7.153806,5.0,1.0,2.0,8.0
2025-08-06,Ecom Express,5.110789,3.192495,0.74180585,5.806906,5.0,3.0,0.0,4.0
2025-08-06,FedEx India,4.025136,2.219433,0.5769251,4.2585044,7.0,3.0,0.0,8.0
2025-08-06,Shadowfax,2.5043786,1.3968459,0.24000318,3.0126877,4.0,0.0,0.0,1.0
2025-08-06,XpressBees,3.4515977,1.9668757,0.63086754,3.7728934,3.0,0.0,1.0,3.0
2025-08-07,BlueDart,3.8941069,2.2899902,0.5870673,4.409995,8.0,3.0,0.0,7.0
2025-08-07,DHL Express,5.6357336,3.654569,0.95517486,6.949835,6.0,4.0,1.0,11.0
2025-08-07,DTDC,4.921725,3.1026282,0.9121927,6.1470885,6.0,3.0,0.0,4.0
2025-08-07,Delhivery,6.140748,3.5705566,0.89493936,7.460592,8.0,2.0,1.0,9.0
2025-08-07,Ecom Express,5.15159,3.277086,0.7302588,6.016954,3.0,2.0,0.0,7.0
2025-08-07,FedEx India,3.3085442,2.2402015,0.5808898,4.268179,3.0,2.0,0.0,5.0
2025-08-07,Shadowfax,2.401416,1.4625089,0.30075085,2.7877765,4.0,2.0,0.0,3.0
2025-08-07,XpressBees,3.237113,2.1306899,0.58764786,3.616566,4.0,3.0,1.0,3.0
2025-08-08,BlueDart,4.354522,2.3990245,0.7175456,4.5023465,5.0,5.0,0.0,6.0
2025-08-08,DHL Express,6.104957,3.7946274,0.95960647,6.9851093,6.0,6.0,0.0,5.0
2025-08-08,DTDC,5.547825,3.2001631,0.8361831,6.0835342,3.0,3.0,0.0,5.0
2025-08-08,Delhivery,6.386253,4.032539,0.9292655,7.217032,7.0,4.0,1.0,5.0
2025-08-08,Ecom Express,5.449448,3.2486253,0.76455486,5.7418685,7.0,1.0,0.0,7.0
2025-08-08,FedEx India,4.2434607,2.2983072,0.6650069,4.3371224,1.0,1.0,0.0,2.0
2025-08-08,Shadowfax,2.612788,1.5136442,0.26265797,2.8008482,2.0,2.0,0.0,4.0
2025-08-08,XpressBees,3.4824314,2.1756299,0.5972364,3.7026246,2.0,3.0,1.0,4.0
2025-08-09,BlueDart,4.1152225,2.2087753,0.5702651,4.640119,5.0,3.0,0.0,4.0
2025-08-09,DHL Express,6.330054,3.7365026,1.0547154,7.2738795,12.0,2.0,1.0,6.0
2025-08-09,DTDC,5.654119,3.0948114,0.8454389,6.1846533,10.0,1.0,0.0,3.0
2025-08-09,Delhivery,6.4581366,3.8325655,1.0472883,7.413323,6.0,4.0,0.0,9.0
2025-08-09,Ecom Express,5.5971403,3.1135402,0.7009408,5.912331,7.0,0.0,2.0,8.0
2025-08-09,FedEx India,3.8153157,2.2517831,0.678245,4.330318,8.0,1.0,0.0,9.0
2025-08-09,Shadowfax,2.7902029,1.5509049,0.28011295,2.7296174,2.0,0.0,1.0,3.0
2025-08-09,XpressBees,3.6088538,2.2213259,0.61886483,3.6654272,2.0,5.0,1.0,3.0
2025-08-10,BlueDart,3.985904,2.1919122,0.52627146,4.6441574,4.0,2.0,0.0,4.0
2025-08-10,DHL Express,6.1310987,3.8180478,0.98079604,7.3501697,3.0,6.0,1.0,8.0
2025-08-10,DTDC,5.0148926,3.0108998,0.85366637,6.314066,2.0,1.0,0.0,4.0
2025-08-10,Delhivery,6.4828167,3.724847,1.0401826,7.745993,5.0,7.0,1.0,7.0
2025-08-10,Ecom Express,5.0022316,2.9911737,0.7346646,6.1609244,12.0,2.0,0.0,6.0
2025-08-10,FedEx India,4.164537,2.2608812,0.77018386,4.3599753,6.0,3.0,1.0,6.0
2025-08-10,Shadowfax,2.5896826,1.4842268,0.2744411,2.7066252,6.0,2.0,2.0,2.0
2025-08-10,XpressBees,3.4896996,2.1111398,0.5944984,3.393834,5.0,3.0,0.0,1.0
2025-08-11,BlueDart,4.1188397,2.3683348,0.66058934,4.6265497,5.0,3.0,1.0,3.0
2025-08-11,DHL Express,5.7438602,3.730071,1.0785536,6.9705787,6.0,2.0,2.0,10.0
2025-08-11,DTDC,5.1278024,3.3146756,0.93735033,6.11383,5.0,2.0,1.0,3.0
2025-08-11,Delhivery,6.5424776,3.7006812,1.0962614,7.4025927,5.0,5.0,0.0,13.0
2025-08-11,Ecom Express,4.996722,3.311561,0.842158,5.8491387,3.0,5.0,1.0,6.0
2025-08-11,FedEx India,3.9847589,2.334562,0.7411854,4.3086157,4.0,3.0,1.0,2.0
2025-08-11,Shadowfax,2.6039062,1.5009558,0.28251475,2.7224874,3.0,3.0,0.0,4.0
2025-08-11,XpressBees,3.5706742,2.1045206,0.7385539,3.6496887,3.0,1.0,1.0,4.0
2025-08-12,BlueDart,3.8738427,2.2362726,0.64515746,4.6430106,6.0,1.0,1.0,3.0
2025-08-12,DHL Express,5.938143,3.4662118,1.0566792,7.309575,6.0,3.0,0.0,9.0
2025-08-12,DTDC,5.294331,3.1584716,0.9700953,6.0880322,8.0,6.0,0.0,4.0
2025-08-12,Delhivery,6.7141404,3.8636477,1.096988,7.5311704,4.0,3.0,1.0,10.0
2025-08-12,Ecom Express,5.134042,3.2838254,0.8831126,5.9821134,2.0,5.0,0.0,5.0
2025-08-12,FedEx India,4.0230565,2.320391,0.6991055,4.2791266,4.0,3.0,0.0,4.0
2025-08-12,Shadowfax,2.5486999,1.4008005,0.2776394,2.821811,2.0,2.0,1.0,3.0
2025-08-12,XpressBees,3.5110347,2.1786504,0.6370463,3.6789877,4.0,1.0,0.0,3.0
2025-08-13,BlueDart,4.0239444,2.4226964,0.6354781,4.4358974,6.0,5.0,1.0,1.0
2025-08-13,DHL Express,6.0268087,3.7045953,0.9271247,7.1519403,7.0,5.0,0.0,5.0
2025-08-13,DTDC,5.241365,3.2081373,0.978073,6.2019134,5.0,1.0,0.0,7.0
